molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism
CHEMBL2170337,CHEMBL612893,IC50,9300.0,nM,CC12CCC3[C@@](C)(OO[C@]3(c3ccccc3)O1)O2,schistosoma_mansoni
CHEMBL2170336,CHEMBL612893,IC50,9000.0,nM,CC12CCC3[C@@](C)(OO[C@]3(C)O1)O2,schistosoma_mansoni
CHEMBL2170335,CHEMBL612893,IC50,9000.0,nM,CC12CCC3(Cc4ccc([N+](=O)[O-])cc4)[C@@](C)(OO[C@]3(C)O1)O2,schistosoma_mansoni
CHEMBL2170334,CHEMBL612893,IC50,8100.0,nM,C#CCC12CCC3(C)O[C@]1(C)OO[C@]2(C)O3,schistosoma_mansoni
CHEMBL2170333,CHEMBL612893,IC50,4500.0,nM,Cc1ccc(CC23CCC4(C)O[C@]2(C)OO[C@]3(C)O4)cc1,schistosoma_mansoni
CHEMBL2170332,CHEMBL612893,IC50,3500.0,nM,CCOC(=O)CCC12CCC3(C)O[C@]1(C)OO[C@]2(C)O3,schistosoma_mansoni
CHEMBL2170331,CHEMBL612893,IC50,1700.0,nM,CC12CCC3[C@@](C)(OO[C@]3(c3ccc(Br)cc3)O1)O2,schistosoma_mansoni
CHEMBL2170330,CHEMBL612893,IC50,58100.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)O,schistosoma_mansoni
CHEMBL2170329,CHEMBL612893,IC50,25600.0,nM,CC(C)NC(=O)CCC1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170328,CHEMBL612893,IC50,15300.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC#N,schistosoma_mansoni
CHEMBL2170327,CHEMBL612893,IC50,13900.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCCC1,schistosoma_mansoni
CHEMBL2170326,CHEMBL612893,IC50,11700.0,nM,CCOC(=O)CNC(=O)CCC1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170325,CHEMBL612893,IC50,10900.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NCc1ccccc1,schistosoma_mansoni
CHEMBL2170324,CHEMBL612893,IC50,10700.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCOCC1,schistosoma_mansoni
CHEMBL2170323,CHEMBL612893,IC50,9800.0,nM,CCOC(=O)CCC1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170322,CHEMBL612893,IC50,8900.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NC1CCCCC1,schistosoma_mansoni
CHEMBL2170321,CHEMBL612893,IC50,7100.0,nM,CC(c1ccc2ccccc2c1)C1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170320,CHEMBL612893,IC50,6600.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCCCC1,schistosoma_mansoni
CHEMBL2170319,CHEMBL612893,IC50,6100.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NCCc1ccccc1,schistosoma_mansoni
CHEMBL2170318,CHEMBL612893,IC50,5500.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCCCCC1,schistosoma_mansoni
CHEMBL2169892,CHEMBL612893,IC50,5000.0,nM,C[C@]12OO[C@](C)(OO1)C2Cc1ccccc1,schistosoma_mansoni
CHEMBL2170317,CHEMBL612893,IC50,4400.0,nM,C[C@]12OO[C@](C)(OO1)C2Cc1ccc([N+](=O)[O-])cc1,schistosoma_mansoni
CHEMBL2170316,CHEMBL612893,IC50,3400.0,nM,C[C@]12OO[C@](C)(OO1)C2CC(Br)CBr,schistosoma_mansoni
CHEMBL2170516,CHEMBL612893,IC50,3400.0,nM,C=CCC1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2169887,CHEMBL612893,IC50,1200.0,nM,C[C@]12OO[C@](C)(OO1)C2CC1CO1,schistosoma_mansoni
CHEMBL2170515,CHEMBL612893,IC50,1200.0,nM,Cc1ccc(CC2[C@]3(C)OO[C@@]2(C)OO3)cc1,schistosoma_mansoni
CHEMBL2170514,CHEMBL612893,IC50,1100.0,nM,CC(c1ccccc1)C1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170513,CHEMBL612893,IC50,1000.0,nM,CC(c1ccc(Br)cc1)C1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170512,CHEMBL612893,IC50,800.0,nM,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NC12CC3CC(CC(C3)C1)C2,schistosoma_mansoni
CHEMBL2170511,CHEMBL612893,IC50,600.0,nM,Cc1ccc(C(C)C2[C@]3(C)OO[C@@]2(C)OO3)cc1,schistosoma_mansoni
CHEMBL2170510,CHEMBL612893,IC50,500.0,nM,CCCCC1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170509,CHEMBL612893,IC50,400.0,nM,CC(c1ccc(Cl)cc1)C1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170508,CHEMBL612893,IC50,200.0,nM,CCCCCCC1[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL2170507,CHEMBL612893,IC50,100.0,nM,C[C@]12OO[C@](C)(OO1)C2C12CC3CC(CC(C3)C1)C2,schistosoma_mansoni
CHEMBL2170506,CHEMBL612893,IC50,293000.0,nM,CC(C)C(C#N)(C#N)OOC(C)(C)C,schistosoma_mansoni
CHEMBL2170505,CHEMBL612893,IC50,157000.0,nM,CCOC(=O)CC(C)C(C#N)(C#N)OOC(C)(C)C,schistosoma_mansoni
CHEMBL2170504,CHEMBL612893,IC50,10700.0,nM,CC(C)(C)OOC(C#N)(C#N)C1CCCC1,schistosoma_mansoni
CHEMBL2170503,CHEMBL612893,IC50,8000.0,nM,COc1ccc(CC(C#N)(C#N)OOC(C)(C)C)cc1,schistosoma_mansoni
CHEMBL2170362,CHEMBL612893,IC50,5000.0,nM,CC(C)(C)OOC(C#N)(C#N)Cc1ccccc1,schistosoma_mansoni
CHEMBL2170361,CHEMBL612893,IC50,3900.0,nM,CC(C)(C)OOC(C#N)(C#N)Cc1ccc(Cl)cc1,schistosoma_mansoni
CHEMBL2170360,CHEMBL612893,IC50,67700.0,nM,CCOC(=O)C(C#N)(Cc1ccccc1)OOC(C)(C)C,schistosoma_mansoni
CHEMBL2170359,CHEMBL612893,IC50,43200.0,nM,C=CCC(C#N)(OOC(C)(C)C)C(=O)OCC,schistosoma_mansoni
CHEMBL2170358,CHEMBL612893,IC50,37800.0,nM,CCOC(=O)C(C#N)(CC(C)=O)OOC(C)(C)C,schistosoma_mansoni
CHEMBL2170357,CHEMBL612893,IC50,9000.0,nM,CCOC(=O)C(C#N)(Cc1ccc(Cl)cc1)OOC(C)(C)C,schistosoma_mansoni
CHEMBL2170356,CHEMBL612893,IC50,14600.0,nM,CCOC(=O)C(Cc1ccccc1)(OOC(C)(C)C)C(=O)OCC,schistosoma_mansoni
CHEMBL2170355,CHEMBL612893,IC50,111000.0,nM,CCOC(=O)C(CCC#N)(OOC(C)(C)C)C(C)=O,schistosoma_mansoni
CHEMBL2170354,CHEMBL612893,IC50,26500.0,nM,CCCCC(OOC(C)(C)C)(C(C)=O)C(=O)OCC,schistosoma_mansoni
CHEMBL2170353,CHEMBL612893,IC50,15100.0,nM,CCOC(=O)C(Cc1ccccc1)(OOC(C)(C)C)C(C)=O,schistosoma_mansoni
CHEMBL2170352,CHEMBL612893,IC50,795000.0,nM,CC(=O)C(C)(OOC(C)(C)C)C(C)=O,schistosoma_mansoni
CHEMBL2170351,CHEMBL612893,IC50,104000.0,nM,CCOC(=O)CCC(OOC(C)(C)C)(C(C)=O)C(C)=O,schistosoma_mansoni
CHEMBL976,CHEMBL612893,IC50,210000.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,schistosoma_mansoni
CHEMBL2235087,CHEMBL612893,IC50,3420000.0,nM,Cn1c2nc3ccccc3c-2c(NCCCN2CCN(CCCNc3c4c5ccccc5nc-4n(C)c4ccc(Cl)cc34)CC2)c2cc(Cl)ccc21,schistosoma_mansoni
CHEMBL2235094,CHEMBL612893,IC50,4610000.0,nM,CN1CCN(c2c3c4ccccc4nc-3n(C)c3ccc(C(F)(F)F)cc23)CC1,schistosoma_mansoni
CHEMBL2235092,CHEMBL612893,IC50,3070000.0,nM,Cn1c2nc3ccccc3c-2c(Nc2ccccc2)c2ccccc21,schistosoma_mansoni
CHEMBL2058005,CHEMBL612893,IC50,2700000.0,nM,Cn1c2nc3ccccc3c-2c(NCCc2c[nH]c3ccccc23)c2ccccc21,schistosoma_mansoni
CHEMBL2235090,CHEMBL612893,IC50,3730000.0,nM,Cn1c2nc3ccccc3c-2c(Nc2ccc(C(F)(F)F)cc2)c2ccccc21,schistosoma_mansoni
CHEMBL519350,CHEMBL612893,IC50,11740000.0,nM,CCN(CC)CCCC(C)Nc1c2c3ccccc3nc-2n(C)c2ccc(Cl)cc12,schistosoma_mansoni
CHEMBL976,CHEMBL612893,EC50,1600.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,schistosoma_mansoni
CHEMBL1235551,CHEMBL612893,EC50,500.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,schistosoma_mansoni
CHEMBL3264245,CHEMBL612893,EC50,78100.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,schistosoma_mansoni
CHEMBL3264246,CHEMBL612893,EC50,53300.0,nM,Cc1cc(C)n2c1C=C1C=CC(CCC(=O)N3CC(=O)N4CCc5ccccc5[C@@H]4C3)=[N+]1[B-]2(F)F,schistosoma_mansoni
CHEMBL3264248,CHEMBL612893,EC50,132100.0,nM,C#CCN(C(=O)c1ccc(C2(C(F)(F)F)N=N2)cc1)c1ccc(C(=O)N2CC(=O)N3CCc4ccccc4[C@@H]3C2)cc1,schistosoma_mansoni
CHEMBL3264249,CHEMBL612893,EC50,300000.0,nM,C#CCN(Cc1ccc(C(=O)N2CC(=O)N3CCc4ccccc4[C@@H]3C2)cc1)C(=O)CCCCCNC(=O)CCC1(C)N=N1,schistosoma_mansoni
CHEMBL3322357,CHEMBL6110,IC50,50000.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccc(OCCCOc4nonc4S(=O)(=O)c4ccccc4)cc3C2C1,schistosoma_mansoni
CHEMBL3322356,CHEMBL6110,IC50,8500.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccc(OCCCOc4no[n+]([O-])c4S(=O)(=O)c4ccccc4)cc3C2C1,schistosoma_mansoni
CHEMBL3322355,CHEMBL6110,IC50,50000.0,nM,N#Cc1nonc1COc1ccc2c(c1)C1CN(C(=O)C3CCCCC3)CC(=O)N1CC2,schistosoma_mansoni
CHEMBL3322294,CHEMBL6110,IC50,50000.0,nM,NC(=O)c1nonc1COc1ccc2c(c1)C1CN(C(=O)C3CCCCC3)CC(=O)N1CC2,schistosoma_mansoni
CHEMBL3322293,CHEMBL6110,IC50,350.0,nM,N#Cc1c(COc2ccc3c(c2)C2CN(C(=O)C4CCCCC4)CC(=O)N2CC3)no[n+]1[O-],schistosoma_mansoni
CHEMBL3322292,CHEMBL6110,IC50,83.0,nM,NC(=O)c1c(COc2ccc3c(c2)C2CN(C(=O)C4CCCCC4)CC(=O)N2CC3)no[n+]1[O-],schistosoma_mansoni
CHEMBL3322291,CHEMBL6110,IC50,50000.0,nM,N#Cc1nonc1C(=O)N1CC(=O)N2CCc3ccccc3C2C1,schistosoma_mansoni
CHEMBL3322290,CHEMBL6110,IC50,50000.0,nM,NC(=O)c1nonc1C(=O)N1CC(=O)N2CCc3ccccc3C2C1,schistosoma_mansoni
CHEMBL3322289,CHEMBL6110,IC50,50000.0,nM,COC(=O)c1nonc1C(=O)N1CC(=O)N2CCc3ccccc3C2C1,schistosoma_mansoni
CHEMBL3322288,CHEMBL6110,IC50,316.0,nM,N#Cc1c(C(=O)N2CC(=O)N3CCc4ccccc4C3C2)no[n+]1[O-],schistosoma_mansoni
CHEMBL3322287,CHEMBL6110,IC50,10.0,nM,NC(=O)c1c(C(=O)N2CC(=O)N3CCc4ccccc4C3C2)no[n+]1[O-],schistosoma_mansoni
CHEMBL3322286,CHEMBL6110,IC50,148.0,nM,COC(=O)c1c(C(=O)N2CC(=O)N3CCc4ccccc4C3C2)no[n+]1[O-],schistosoma_mansoni
CHEMBL336467,CHEMBL6110,IC50,5000.0,nM,N#Cc1c(-c2ccccc2)no[n+]1[O-],schistosoma_mansoni
CHEMBL3338774,CHEMBL612893,IC50,1.37,ug.mL-1,COC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C[C@H](CCC[P+](c5ccccc5)(c5ccccc5)c5ccccc5)[C@@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2.[Br-],schistosoma_mansoni
CHEMBL3338775,CHEMBL612893,IC50,1.46,ug.mL-1,COC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C[C@H](CCC[P+](c5ccccc5)(c5ccccc5)c5ccccc5)[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2.[Br-],schistosoma_mansoni
CHEMBL3338780,CHEMBL612893,IC50,0.76,ug.mL-1,C=C(C[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.[Br-],schistosoma_mansoni
CHEMBL3338781,CHEMBL612893,IC50,0.64,ug.mL-1,C=C(C[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[C@@H]1CC[C@]2(COC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.[Br-],schistosoma_mansoni
CHEMBL3338782,CHEMBL612893,IC50,6.35,ug.mL-1,COC(=O)[C@]12CC[C@@H](C(C)CI)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C[C@H](CCC[P+](c5ccccc5)(c5ccccc5)c5ccccc5)[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2.[I-],schistosoma_mansoni
CHEMBL3597041,CHEMBL612893,IC50,7400.0,nM,CC(C)C[C@]12C[C@](C)(OO1)OO2,schistosoma_mansoni
CHEMBL3597042,CHEMBL612893,IC50,20900.0,nM,CC[C@]12C[C@](CC(C)C)(OO1)OO2,schistosoma_mansoni
CHEMBL3597043,CHEMBL612893,IC50,12100.0,nM,CC(C)(C)[C@]12C[C@](C(C)(C)C)(OO1)OO2,schistosoma_mansoni
CHEMBL3597044,CHEMBL612893,IC50,2000.0,nM,C[C@]12C[C@](C34CC5CC(CC(C5)C3)C4)(OO1)OO2,schistosoma_mansoni
CHEMBL3597045,CHEMBL612893,IC50,2000.0,nM,CC[C@]12C[C@](C34CC5CC(CC(C5)C3)C4)(OO1)OO2,schistosoma_mansoni
CHEMBL3597046,CHEMBL612893,IC50,1800.0,nM,CC(C)C[C@]12OO[C@](C)(OO1)C2C12CC3CC(CC(C3)C1)C2,schistosoma_mansoni
CHEMBL3597047,CHEMBL612893,IC50,10900.0,nM,CC(=O)CCC1(Cc2ccccc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597048,CHEMBL612893,IC50,23600.0,nM,CC(=O)CCC1(Cc2ccc([N+](=O)[O-])cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597049,CHEMBL612893,IC50,9800.0,nM,CC(=O)CCC1(Cc2ccc(C)cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597039,CHEMBL612893,IC50,7200.0,nM,C[Si]1(C)CC[Si](C)(C)OOC2(CCCCCCCCCCC2)OO1,schistosoma_mansoni
CHEMBL3597038,CHEMBL612893,IC50,4000.0,nM,CC(C)(C)C1CCC2(CC1)OO[Si](C)(C)CC[Si](C)(C)OO2,schistosoma_mansoni
CHEMBL3597037,CHEMBL612893,IC50,2000.0,nM,CC(C)C[C@@]12OO[C@]3(C)OC(C)(CCC31)O2,schistosoma_mansoni
CHEMBL3597036,CHEMBL612893,IC50,2700.0,nM,CC[C@]12OO[C@@]3(CC(C)C)OC(C)(CCC31)O2,schistosoma_mansoni
CHEMBL3597035,CHEMBL612893,IC50,2200.0,nM,CC(=O)[C@@]1(Cc2ccc(Br)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597034,CHEMBL612893,IC50,6200.0,nM,CC(=O)[C@]1(Cc2ccc(Br)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597033,CHEMBL612893,IC50,3200.0,nM,CC(=O)[C@@]1(Cc2ccc(Cl)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597032,CHEMBL612893,IC50,2800.0,nM,CC(=O)[C@]1(Cc2ccc(Cl)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597030,CHEMBL612893,IC50,12200.0,nM,CC(=O)[C@@]1(Cc2ccc(C)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597028,CHEMBL612893,IC50,7700.0,nM,CC(=O)[C@@]1(Cc2ccc([N+](=O)[O-])cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597027,CHEMBL612893,IC50,5700.0,nM,CC(=O)[C@]1(Cc2ccc([N+](=O)[O-])cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597026,CHEMBL612893,IC50,5600.0,nM,CC(=O)[C@@]1(Cc2ccccc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597053,CHEMBL612893,IC50,400.0,nM,CC(=O)[C@]1(Cc2ccccc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597051,CHEMBL612893,IC50,4000.0,nM,CC1[C@]2(C)OO[C@@]1(C13CC4CC(CC(C4)C1)C3)OO2,schistosoma_mansoni
CHEMBL3596206,CHEMBL612893,IC50,1300.0,nM,CC(=O)CCC1(Cc2ccc(Br)cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597050,CHEMBL612893,IC50,3500.0,nM,CC(=O)CCC1(Cc2ccc(Cl)cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597049,CHEMBL612893,IC50,5200.0,nM,CC(=O)CCC1(Cc2ccc(C)cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597047,CHEMBL612893,IC50,1600.0,nM,CC(=O)CCC1(Cc2ccccc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597046,CHEMBL612893,IC50,900.0,nM,CC(C)C[C@]12OO[C@](C)(OO1)C2C12CC3CC(CC(C3)C1)C2,schistosoma_mansoni
CHEMBL3597045,CHEMBL612893,IC50,1800.0,nM,CC[C@]12C[C@](C34CC5CC(CC(C5)C3)C4)(OO1)OO2,schistosoma_mansoni
CHEMBL3597044,CHEMBL612893,IC50,1300.0,nM,C[C@]12C[C@](C34CC5CC(CC(C5)C3)C4)(OO1)OO2,schistosoma_mansoni
CHEMBL3597042,CHEMBL612893,IC50,4700.0,nM,CC[C@]12C[C@](CC(C)C)(OO1)OO2,schistosoma_mansoni
CHEMBL3597041,CHEMBL612893,IC50,3700.0,nM,CC(C)C[C@]12C[C@](C)(OO1)OO2,schistosoma_mansoni
CHEMBL3597040,CHEMBL612893,IC50,20200.0,nM,C[C@]12C[C@](C)(OO1)OO2,schistosoma_mansoni
CHEMBL3597050,CHEMBL612893,IC50,15400.0,nM,CC(=O)CCC1(Cc2ccc(Cl)cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3596206,CHEMBL612893,IC50,8400.0,nM,CC(=O)CCC1(Cc2ccc(Br)cc2)[C@]2(C)OO[C@@]1(C)OO2,schistosoma_mansoni
CHEMBL3597051,CHEMBL612893,IC50,3900.0,nM,CC1[C@]2(C)OO[C@@]1(C13CC4CC(CC(C4)C1)C3)OO2,schistosoma_mansoni
CHEMBL3597052,CHEMBL612893,IC50,20800.0,nM,CC(C)C[C@]12OO[C@](C)(OO1)C2C,schistosoma_mansoni
CHEMBL3597053,CHEMBL612893,IC50,1800.0,nM,CC(=O)[C@]1(Cc2ccccc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597026,CHEMBL612893,IC50,10300.0,nM,CC(=O)[C@@]1(Cc2ccccc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597027,CHEMBL612893,IC50,7000.0,nM,CC(=O)[C@]1(Cc2ccc([N+](=O)[O-])cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597028,CHEMBL612893,IC50,22800.0,nM,CC(=O)[C@@]1(Cc2ccc([N+](=O)[O-])cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597029,CHEMBL612893,IC50,10000.0,nM,CC(=O)[C@]1(Cc2ccc(C)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597030,CHEMBL612893,IC50,7400.0,nM,CC(=O)[C@@]1(Cc2ccc(C)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597031,CHEMBL612893,IC50,12200.0,nM,CCCC[C@]1(C(C)=O)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597032,CHEMBL612893,IC50,4200.0,nM,CC(=O)[C@]1(Cc2ccc(Cl)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597033,CHEMBL612893,IC50,11200.0,nM,CC(=O)[C@@]1(Cc2ccc(Cl)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597034,CHEMBL612893,IC50,6600.0,nM,CC(=O)[C@]1(Cc2ccc(Br)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597035,CHEMBL612893,IC50,4200.0,nM,CC(=O)[C@@]1(Cc2ccc(Br)cc2)CC[C@]2(C)OO[C@@]1(C)O2,schistosoma_mansoni
CHEMBL3597036,CHEMBL612893,IC50,4400.0,nM,CC[C@]12OO[C@@]3(CC(C)C)OC(C)(CCC31)O2,schistosoma_mansoni
CHEMBL3597037,CHEMBL612893,IC50,2000.0,nM,CC(C)C[C@@]12OO[C@]3(C)OC(C)(CCC31)O2,schistosoma_mansoni
CHEMBL3797232,CHEMBL3797017,IC50,191.4,nM,O=C(NO)c1ccc(Cl)c(NC(=O)c2ccc(Cl)cc2Cl)c1,schistosoma_mansoni
CHEMBL3799246,CHEMBL3797017,IC50,92.0,nM,CCOc1ccc(C(=O)NO)cc1NC(=O)c1ccc(-c2ccccc2)cc1,schistosoma_mansoni
CHEMBL3798481,CHEMBL3797017,IC50,8205.0,nM,O=C(NO)c1ccc2ccccc2n1,schistosoma_mansoni
CHEMBL3797516,CHEMBL3797017,IC50,268.2,nM,COc1ccc(C(=O)NO)cc1OCc1ccccc1,schistosoma_mansoni
CHEMBL3800182,CHEMBL3797017,IC50,485.0,nM,COc1ccc(C(=O)NO)cc1S(=O)(=O)Nc1ccc(C)cc1,schistosoma_mansoni
CHEMBL98,CHEMBL3797017,IC50,1560.0,nM,O=C(CCCCCCC(=O)Nc1ccccc1)NO,schistosoma_mansoni
CHEMBL3800287,CHEMBL3797017,IC50,1480.0,nM,CC1Sc2ccc(C(=O)NO)cc2NC1=O,schistosoma_mansoni
CHEMBL3798613,CHEMBL3797017,IC50,1220.0,nM,O=C1CCSc2ccc(C(=O)NO)cc2N1,schistosoma_mansoni
CHEMBL2170177,CHEMBL3797017,IC50,435.6,nM,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,schistosoma_mansoni
CHEMBL3798892,CHEMBL3797017,IC50,305.0,nM,CCOc1ccc(C(=O)Nc2cc(C(=O)NO)ccc2OC)cc1,schistosoma_mansoni
CHEMBL3797540,CHEMBL3797017,IC50,289.7,nM,COc1ccc(C(=O)NO)cc1NC(=O)c1cccc(-c2ccccc2)c1,schistosoma_mansoni
CHEMBL3797442,CHEMBL3797017,IC50,121.6,nM,COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(Cl)cc1Cl,schistosoma_mansoni
CHEMBL3798937,CHEMBL3797017,IC50,699.3,nM,COc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1Cl,schistosoma_mansoni
CHEMBL3798503,CHEMBL3797017,IC50,146.0,nM,COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(Cl)cc1,schistosoma_mansoni
CHEMBL3799297,CHEMBL3797017,IC50,106.0,nM,COc1ccc(C(=O)Nc2cc(C(=O)NO)ccc2OC)cc1,schistosoma_mansoni
CHEMBL3800394,CHEMBL3797017,IC50,75.4,nM,COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(-c2ccccc2)cc1,schistosoma_mansoni
CHEMBL3798183,CHEMBL3797017,IC50,96.1,nM,Cc1ccc(C(=O)NO)cc1NC(=O)c1ccc2ccccc2n1,schistosoma_mansoni
CHEMBL3800057,CHEMBL3797017,IC50,220.1,nM,CC(C)Oc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,schistosoma_mansoni
CHEMBL3799434,CHEMBL3797017,IC50,266.9,nM,CCCOc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,schistosoma_mansoni
CHEMBL3798028,CHEMBL3797017,IC50,129.3,nM,CCOc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,schistosoma_mansoni
CHEMBL3799728,CHEMBL3797017,IC50,139.6,nM,O=C(NO)c1ccc(C(F)(F)F)c(NC(=O)c2ccccc2)c1,schistosoma_mansoni
CHEMBL3800411,CHEMBL3797017,IC50,150.4,nM,O=C(NO)c1ccc(Br)c(NC(=O)c2ccccc2)c1,schistosoma_mansoni
CHEMBL3797843,CHEMBL3797017,IC50,67.0,nM,O=C(NO)c1ccc(Cl)c(NC(=O)c2ccccc2)c1,schistosoma_mansoni
CHEMBL3798925,CHEMBL3797017,IC50,177.6,nM,O=C(NO)c1ccc(F)c(NC(=O)c2ccccc2)c1,schistosoma_mansoni
CHEMBL3798870,CHEMBL3797017,IC50,189.8,nM,COc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,schistosoma_mansoni
CHEMBL3797597,CHEMBL3797017,IC50,116.2,nM,Cc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,schistosoma_mansoni
CHEMBL3797314,CHEMBL3797017,IC50,468.2,nM,O=C(NO)c1cccc(NC(=O)c2ccccc2)c1,schistosoma_mansoni
CHEMBL3798833,CHEMBL3797017,IC50,600.3,nM,Cc1ccc(C(=O)NO)cc1NC1CCCCC1,schistosoma_mansoni
CHEMBL3798848,CHEMBL3797017,IC50,9290.0,nM,O=C(NO)c1cccc(N(Cc2ccccc2)Cc2ccccc2)c1,schistosoma_mansoni
