molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism
CHEMBL1253674,CHEMBL367,IC50,8800.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c2ccc(Nc3ccccc3/C(N)=N/O)cc2)O1,leishmania_donovani
CHEMBL1253673,CHEMBL367,IC50,48300.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(Nc3ccccc3/C(N)=N/O)cc2)=C(c2ccc(/C(N)=N/O)cc2)O1,leishmania_donovani
CHEMBL1253672,CHEMBL367,IC50,13300.0,nM,N/C(=N\O)c1ccc(S(=O)(=O)C2=C(c3ccc(Nc4ccccc4/C(N)=N/O)cc3)OC(c3ccccc3)(c3ccccc3)C2)cc1,leishmania_donovani
CHEMBL1253671,CHEMBL367,IC50,39100.0,nM,N/C(=N\O)c1ccc(C2=C(S(=O)(=O)c3ccc(Nc4ccccc4/C(N)=N/O)cc3)CC(c3ccccc3)(c3ccccc3)O2)cc1,leishmania_donovani
CHEMBL1253670,CHEMBL367,IC50,50000.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c2ccc(Nc3cccc(/C(N)=N/O)c3)cc2)O1,leishmania_donovani
CHEMBL1253669,CHEMBL367,IC50,50000.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(Nc3cccc(/C(N)=N/O)c3)cc2)=C(c2ccc(/C(N)=N/O)cc2)O1,leishmania_donovani
CHEMBL1253668,CHEMBL367,IC50,50000.0,nM,N/C(=N\O)c1ccc(S(=O)(=O)C2=C(c3ccc(Nc4cccc(/C(N)=N/O)c4)cc3)OC(c3ccccc3)(c3ccccc3)C2)cc1,leishmania_donovani
CHEMBL1253667,CHEMBL367,IC50,50000.0,nM,N/C(=N\O)c1ccc(C2=C(S(=O)(=O)c3ccc(Nc4cccc(/C(N)=N/O)c4)cc3)CC(c3ccccc3)(c3ccccc3)O2)cc1,leishmania_donovani
CHEMBL1253666,CHEMBL367,IC50,30100.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c2ccc(Nc3ccc(/C(N)=N/O)cc3)cc2)O1,leishmania_donovani
CHEMBL1253665,CHEMBL367,IC50,50000.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccc(Nc3ccc(/C(N)=N/O)cc3)cc2)=C(c2ccc(/C(N)=N/O)cc2)O1,leishmania_donovani
CHEMBL1253664,CHEMBL367,IC50,50000.0,nM,N/C(=N\O)c1ccc(Nc2ccc(C3=C(S(=O)(=O)c4ccc(/C(N)=N/O)cc4)CC(c4ccccc4)(c4ccccc4)O3)cc2)cc1,leishmania_donovani
CHEMBL1253663,CHEMBL367,IC50,39100.0,nM,N/C(=N\O)c1ccc(Nc2ccc(S(=O)(=O)C3=C(c4ccc(/C(N)=N/O)cc4)OC(c4ccccc4)(c4ccccc4)C3)cc2)cc1,leishmania_donovani
CHEMBL1253836,CHEMBL367,IC50,99500.0,nM,CC1(c2ccccc2)CC(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c2ccc(/C(N)=N/O)cc2)O1,leishmania_donovani
CHEMBL1253835,CHEMBL367,IC50,8300.0,nM,CC1(c2ccccc2)CC(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c2ccccc2)O1,leishmania_donovani
CHEMBL1255096,CHEMBL367,IC50,30300.0,nM,CC1(Cc2ccccc2)CC(S(=O)(=O)c2ccccc2)=C(c2ccc(/C(N)=N/O)cc2)O1,leishmania_donovani
CHEMBL1255095,CHEMBL367,IC50,74300.0,nM,N/C(=N\O)c1ccc(C2=C(S(=O)(=O)c3ccc(/C(N)=N/O)cc3)CC(c3ccccc3)(c3ccccc3)O2)cc1,leishmania_donovani
CHEMBL1255012,CHEMBL367,IC50,17600.0,nM,N/C(=N\O)c1ccc(S(=O)(=O)C2=C(c3ccccc3)OC(c3ccccc3)(c3ccccc3)C2)cc1,leishmania_donovani
CHEMBL1254926,CHEMBL367,IC50,20600.0,nM,N/C(=N\O)c1ccc(C2=C(S(=O)(=O)c3ccccc3)CC(c3ccccc3)(c3ccccc3)O2)cc1,leishmania_donovani
CHEMBL1254925,CHEMBL367,IC50,125000.0,nM,N/C(=N\O)c1ccc(C(=O)CS(=O)(=O)c2ccc(/C(N)=N/O)cc2)cc1,leishmania_donovani
CHEMBL1254838,CHEMBL367,IC50,125000.0,nM,N/C(=N\O)c1ccc(S(=O)(=O)CC(=O)c2ccccc2)cc1,leishmania_donovani
CHEMBL1254837,CHEMBL367,IC50,125000.0,nM,N/C(=N\O)c1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,leishmania_donovani
CHEMBL1254931,CHEMBL367,EC50,2600.0,nM,COC(=O)CCCNCc1ccc(NC(=O)c2ccc(COC(C)=O)cc2)cc1,leishmania_donovani
CHEMBL1253199,CHEMBL367,EC50,73000.0,nM,COC(=O)CCCNCCc1ccc(NC(=O)c2ccc(COC(C)=O)cc2)cc1,leishmania_donovani
CHEMBL1255016,CHEMBL367,EC50,26000.0,nM,CC(=O)OCc1ccc(NC(=O)N2CCC(CO)C2)cc1,leishmania_donovani
CHEMBL1255017,CHEMBL367,EC50,80000.0,nM,COC(=O)CCCNCC1CCN(C(=O)Nc2ccc(COC(C)=O)cc2)C1,leishmania_donovani
CHEMBL1255101,CHEMBL367,EC50,30000.0,nM,CC(=O)OCc1ccc(NC(=O)N2CCC(CN3CCCC3=O)C2)cc1,leishmania_donovani
CHEMBL1255102,CHEMBL367,EC50,41000.0,nM,COC(=O)CCCCCNCC1CCN(C(=O)Nc2ccc(COC(C)=O)cc2)C1,leishmania_donovani
CHEMBL192069,CHEMBL367,IC50,13.0,nM,COc1cc2cc(C(=O)Nc3cc(N)c4ccccc4c3CCCl)[nH]c2c(OC)c1OC,leishmania_donovani
CHEMBL1254447,CHEMBL367,IC50,340.0,nM,COc1cc2cc(C(=O)Nc3cc(O)c4ncc(C)cc4c3CCCl)[nH]c2c(OC)c1OC,leishmania_donovani
CHEMBL1270471,CHEMBL367,IC50,7370.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C)cc2)N1C(=O)C(=O)c1c[nH]c2ccccc12,leishmania_donovani
CHEMBL1270570,CHEMBL367,IC50,6790.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(C)cc2)N1C(=O)C(=O)c1c[nH]c2ccccc12,leishmania_donovani
CHEMBL1270672,CHEMBL367,IC50,5170.0,nM,CCc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)C(=O)c2c[nH]c3ccccc23)cc1,leishmania_donovani
CHEMBL1270774,CHEMBL367,IC50,8040.0,nM,CCc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)C(=O)c2c[nH]c3ccccc23)cc1,leishmania_donovani
CHEMBL1270875,CHEMBL367,IC50,6740.0,nM,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(C(C)C)cc2)N1C(=O)C(=O)c1c[nH]c2ccccc12,leishmania_donovani
CHEMBL1270977,CHEMBL367,IC50,6020.0,nM,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C(C)C)cc2)N1C(=O)C(=O)c1c[nH]c2ccccc12,leishmania_donovani
CHEMBL1271083,CHEMBL367,IC50,4360.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1C(=O)C(=O)c1c[nH]c2ccccc12,leishmania_donovani
CHEMBL1271188,CHEMBL367,IC50,3790.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2Br)N1C(=O)C(=O)c1c[nH]c2ccccc12,leishmania_donovani
CHEMBL1271289,CHEMBL367,IC50,5180.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C)cc2)N1C(=O)C(=O)c1c[nH]c2ccc(Br)cc12,leishmania_donovani
CHEMBL1271395,CHEMBL367,IC50,4790.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(C)cc2)N1C(=O)C(=O)c1c[nH]c2ccc(Br)cc12,leishmania_donovani
CHEMBL1269860,CHEMBL367,IC50,5360.0,nM,CCc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)C(=O)c2c[nH]c3ccc(Br)cc23)cc1,leishmania_donovani
CHEMBL1269966,CHEMBL367,IC50,5860.0,nM,CCc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)C(=O)c2c[nH]c3ccc(Br)cc23)cc1,leishmania_donovani
CHEMBL1269210,CHEMBL367,IC50,3910.0,nM,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(C(C)C)cc2)N1C(=O)C(=O)c1c[nH]c2ccc(Br)cc12,leishmania_donovani
CHEMBL1269211,CHEMBL367,IC50,4440.0,nM,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C(C)C)cc2)N1C(=O)C(=O)c1c[nH]c2ccc(Br)cc12,leishmania_donovani
CHEMBL1270077,CHEMBL367,IC50,4020.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1C(=O)C(=O)c1c[nH]c2ccc(Br)cc12,leishmania_donovani
CHEMBL1270184,CHEMBL367,IC50,4090.0,nM,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2Br)N1C(=O)C(=O)c1c[nH]c2ccc(Br)cc12,leishmania_donovani
CHEMBL55,CHEMBL367,IC50,20430.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani
CHEMBL1269411,CHEMBL367,IC50,4.5,ug.mL-1,CCCCCCCCCCCCCCC#CC(=O)O,leishmania_donovani
CHEMBL1269412,CHEMBL367,IC50,13.4,ug.mL-1,CCCCCCCCCCC#CCCCC(=O)O,leishmania_donovani
CHEMBL1269413,CHEMBL367,IC50,9.8,ug.mL-1,CCCCCCCCCC#CCCCCC(=O)O,leishmania_donovani
CHEMBL1269414,CHEMBL367,IC50,4.1,ug.mL-1,CCCCCCC#CCCCCCCCC(=O)O,leishmania_donovani
CHEMBL82293,CHEMBL367,IC50,14.5,ug.mL-1,CCCCCCCCCCCCCCCC(=O)O,leishmania_donovani
CHEMBL125,CHEMBL367,IC50,0.26,ug.mL-1,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,leishmania_donovani
CHEMBL210136,CHEMBL367,IC50,559.76,nM,Cc1cc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,leishmania_donovani
CHEMBL516333,CHEMBL367,IC50,959.4,nM,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccccc1,leishmania_donovani
CHEMBL458989,CHEMBL367,IC50,1599.56,nM,Cc1cccc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c1,leishmania_donovani
CHEMBL458102,CHEMBL367,IC50,399.94,nM,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccc(Cl)cc1Cl,leishmania_donovani
CHEMBL457917,CHEMBL367,IC50,1901.08,nM,COc1ccc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])cc1,leishmania_donovani
CHEMBL516160,CHEMBL367,IC50,3303.7,nM,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccc(O)cc1,leishmania_donovani
CHEMBL515998,CHEMBL367,IC50,7294.58,nM,O=C(O)c1ccccc1Sc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL458103,CHEMBL367,IC50,34994.52,nM,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1SC1CCCCC1,leishmania_donovani
CHEMBL458104,CHEMBL367,IC50,97949.0,nM,CCSc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL509302,CHEMBL367,IC50,23014.42,nM,Cc1cc(Sc2c([N+](=O)[O-])cccc2[N+](=O)[O-])c(Cl)cc1Cl,leishmania_donovani
CHEMBL513435,CHEMBL367,IC50,59020.11,nM,Cc1cc(Sc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,leishmania_donovani
CHEMBL512558,CHEMBL367,IC50,98174.79,nM,Cc1cc(Sc2ncc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,leishmania_donovani
CHEMBL463586,CHEMBL367,IC50,88104.89,nM,Cc1cc(Sc2ccc([N+](=O)[O-])cc2)c(Cl)cc1Cl,leishmania_donovani
CHEMBL463587,CHEMBL367,IC50,620.87,nM,Cc1cc(Sc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(Cl)cc1Cl,leishmania_donovani
CHEMBL462790,CHEMBL367,IC50,1000.0,nM,Cc1cc(Sc2c([N+](=O)[O-])cc(C#N)cc2[N+](=O)[O-])c(Cl)cc1Cl,leishmania_donovani
CHEMBL462988,CHEMBL367,IC50,100000.0,nM,Cc1cc(Sc2c(C(F)(F)F)cc(C(F)(F)F)cc2C(F)(F)F)c(Cl)cc1Cl,leishmania_donovani
CHEMBL458550,CHEMBL367,IC50,3404.08,nM,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Oc1ccc(Cl)cc1Cl,leishmania_donovani
CHEMBL458551,CHEMBL367,IC50,25003.45,nM,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Nc1ccc(Cl)cc1Cl,leishmania_donovani
CHEMBL518534,CHEMBL367,IC50,669.88,nM,COc1ccc(Sc2c([N+](=O)[O-])cc(C#N)cc2[N+](=O)[O-])cc1,leishmania_donovani
CHEMBL295960,CHEMBL367,IC50,65012.97,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL53153,CHEMBL367,IC50,5000.35,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL298564,CHEMBL367,IC50,3698.28,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL54094,CHEMBL367,IC50,59979.11,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccn2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL298397,CHEMBL367,IC50,21037.78,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)c2ccccc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL299079,CHEMBL367,IC50,27039.58,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CC)CC)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL298794,CHEMBL367,IC50,54075.43,nM,CCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,leishmania_donovani
CHEMBL51330,CHEMBL367,IC50,55080.77,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL298362,CHEMBL367,IC50,43052.66,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CC2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL431345,CHEMBL367,IC50,50003.45,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CCCC2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL55225,CHEMBL367,IC50,2600.16,nM,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL212331,CHEMBL367,IC50,5597.58,nM,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(F)cc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL52182,CHEMBL367,IC50,31988.95,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL298557,CHEMBL367,IC50,13001.7,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL53033,CHEMBL367,IC50,5508.08,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(Cl)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL52905,CHEMBL367,IC50,48083.93,nM,CCCCN(CCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,leishmania_donovani
CHEMBL54012,CHEMBL367,IC50,43052.66,nM,CCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,leishmania_donovani
CHEMBL52127,CHEMBL367,IC50,26001.6,nM,CCCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,leishmania_donovani
CHEMBL51916,CHEMBL367,IC50,46989.41,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL1213746,CHEMBL367,IC50,43052.66,nM,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL212263,CHEMBL367,IC50,5701.64,nM,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL310237,CHEMBL367,IC50,66988.46,nM,CCCNc1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL79168,CHEMBL367,IC50,69023.98,nM,CCN(CC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL78502,CHEMBL367,IC50,19998.62,nM,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL78983,CHEMBL367,IC50,89949.76,nM,CCCN(CCC)c1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL310500,CHEMBL367,IC50,31988.95,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(C(N)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL54952,CHEMBL367,IC50,76032.63,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL298774,CHEMBL367,IC50,8109.61,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(OC)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL52597,CHEMBL367,IC50,23014.42,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(C)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL51746,CHEMBL367,IC50,5000.35,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL208854,CHEMBL367,IC50,2500.35,nM,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL53698,CHEMBL367,IC50,11015.39,nM,CCN(CC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL80689,CHEMBL367,IC50,8994.98,nM,CCCCCN(CCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL78530,CHEMBL367,IC50,11994.99,nM,CCCCCCN(CCCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],leishmania_donovani
CHEMBL208810,CHEMBL367,IC50,71944.9,nM,O=S(=O)(c1ccc(Cl)cc1)N1CCCN(Cc2ccc(Cl)cc2Cl)CC1,leishmania_donovani
CHEMBL1276454,CHEMBL367,IC50,21037.78,nM,Cc1nc(Sc2nccn2-c2cc(Cl)ccc2Cl)c(C(=O)O)cc1C#N,leishmania_donovani
CHEMBL212218,CHEMBL367,IC50,2301.44,nM,Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,leishmania_donovani
CHEMBL1276489,CHEMBL367,IC50,79983.43,nM,O=[N+]([O-])c1ccc(Oc2c(Cl)cccc2Cl)c([N+](=O)[O-])c1Oc1c(Cl)cccc1Cl,leishmania_donovani
CHEMBL377803,CHEMBL367,IC50,36982.82,nM,OC(CNCc1ccc(Cl)cc1Cl)Cn1c(-c2ccc(F)cc2)cc2ccccc21,leishmania_donovani
CHEMBL211452,CHEMBL367,IC50,38994.2,nM,Cc1cc(Sc2nnc3oc(O)cc(C)c2-3)c(C)cc1Cl,leishmania_donovani
CHEMBL1276553,CHEMBL367,IC50,59979.11,nM,O=C1NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cccc3Cl)cc21,leishmania_donovani
CHEMBL1275764,CHEMBL367,IC50,64.0,nM,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,leishmania_donovani
CHEMBL1276549,CHEMBL367,IC50,160.0,nM,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OCC)o1,leishmania_donovani
CHEMBL1275764,CHEMBL367,IC50,76.0,nM,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,leishmania_donovani
CHEMBL1276549,CHEMBL367,IC50,150.0,nM,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OCC)o1,leishmania_donovani
CHEMBL1275764,CHEMBL367,IC50,90.0,nM,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,leishmania_donovani
CHEMBL1276549,CHEMBL367,IC50,130.0,nM,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OCC)o1,leishmania_donovani
CHEMBL55,CHEMBL367,IC50,14000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani
CHEMBL370143,CHEMBL367,IC50,100000.0,nM,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,leishmania_donovani
CHEMBL125,CHEMBL367,IC50,24000.0,nM,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,leishmania_donovani
CHEMBL267345,CHEMBL367,IC50,8200.0,nM,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,leishmania_donovani
CHEMBL1275764,CHEMBL367,IC50,2800.0,nM,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,leishmania_donovani
CHEMBL1276549,CHEMBL367,IC50,4500.0,nM,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OCC)o1,leishmania_donovani
CHEMBL55,CHEMBL367,IC50,50000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani
CHEMBL370143,CHEMBL367,IC50,50000.0,nM,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,leishmania_donovani
CHEMBL125,CHEMBL367,IC50,2700.0,nM,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,leishmania_donovani
CHEMBL267345,CHEMBL367,IC50,66.0,nM,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,leishmania_donovani
CHEMBL1275764,CHEMBL367,IC50,36.0,nM,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,leishmania_donovani
CHEMBL1276549,CHEMBL367,IC50,18.0,nM,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OCC)o1,leishmania_donovani
CHEMBL55,CHEMBL367,IC50,1800.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani
CHEMBL370143,CHEMBL367,IC50,50000.0,nM,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,leishmania_donovani
CHEMBL125,CHEMBL367,IC50,8500.0,nM,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,leishmania_donovani
CHEMBL267345,CHEMBL367,IC50,98.0,nM,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,leishmania_donovani
CHEMBL1275764,CHEMBL367,IC50,500.0,nM,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,leishmania_donovani
