molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism,pIC50
CHEMBL214966,CHEMBL367,IC50,7200.0,nM,CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.142667503568732
CHEMBL384809,CHEMBL367,IC50,10500.0,nM,CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.978810700930062
CHEMBL273846,CHEMBL367,IC50,6200.0,nM,CN(C)c1ccc(C2CC(=O)C3C(C2)OC(N)=C(C#N)C3c2cn([C@@H]3C[C@@H](O)[C@H](CO)O3)c(=O)[nH]c2=O)cc1,leishmania_donovani,5.207608310501746
CHEMBL215710,CHEMBL367,IC50,80200.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(c3ccc(Cl)cc3)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.095825631715837
CHEMBL212086,CHEMBL367,IC50,95300.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(c3ccc(F)cc3)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.020907099361674
CHEMBL384850,CHEMBL367,IC50,8400.0,nM,N#CC1=C(N)OC2=C(C(=O)CC(c3ccc(F)cc3)C2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.075720713938118
CHEMBL213812,CHEMBL367,IC50,85900.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(c3ccccc3)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.066006836168758
CHEMBL387469,CHEMBL367,IC50,80400.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(C)(C)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.094743951251549
CHEMBL384593,CHEMBL367,IC50,9400.0,nM,CC1CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.026872146400302
CHEMBL215285,CHEMBL367,IC50,68700.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CCC4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.16304326294045
CHEMBL214955,CHEMBL367,IC50,1400.0,nM,N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.853871964321762
CHEMBL214866,CHEMBL367,IC50,7300.0,nM,COC(=O)/C(C#N)=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.136677139879544
CHEMBL377143,CHEMBL367,IC50,39100.0,nM,CCOC(=O)/C(C#N)=C/c1cn([C@H]2C[C@H](OC(C)=O)[C@@H](COC(C)=O)O2)c(=O)[nH]c1=O,leishmania_donovani,4.407823242604133
CHEMBL443308,CHEMBL367,IC50,1900.0,nM,CCOC(=O)/C(C#N)=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.721246399047171
CHEMBL214700,CHEMBL367,IC50,92000.0,nM,N#C/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.036212172654444
CHEMBL214455,CHEMBL367,IC50,30100.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C=C(C#N)C#N)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.521433504406157
CHEMBL214082,CHEMBL367,IC50,1500.0,nM,N#CC(C#N)=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.823908740944319
CHEMBL214373,CHEMBL367,IC50,100000.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C=O)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.0
CHEMBL215044,CHEMBL367,IC50,100000.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)Oc4cc5ccccc5c(O)c43)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.0
CHEMBL212284,CHEMBL367,IC50,100000.0,nM,N#CC1=C(N)Oc2cc3ccccc3c(O)c2C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.0
CHEMBL378207,CHEMBL367,IC50,100000.0,nM,CN(C)c1ccc2c(c1)OC(N)=C(C#N)C2c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.0
CHEMBL384488,CHEMBL367,IC50,100000.0,nM,CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1cn([C@H]2C[C@H](OC(C)=O)[C@@H](COC(C)=O)O2)c(=O)[nH]c1=O,leishmania_donovani,4.0
CHEMBL263979,CHEMBL367,IC50,100000.0,nM,CC(=O)OC[C@@H]1O[C@H](n2cc(C3C(C#N)=C(N)OC4CC(c5ccc(N(C)C)cc5)CC(=O)C43)c(=O)[nH]c2=O)C[C@H]1OC(C)=O,leishmania_donovani,4.0
CHEMBL384712,CHEMBL367,IC50,100000.0,nM,N#CC1=C(N)OC2=C(C(=O)CC(c3ccc(Cl)cc3)C2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.0
CHEMBL216289,CHEMBL367,IC50,100000.0,nM,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.0
CHEMBL386283,CHEMBL367,IC50,100000.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(C)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.0
CHEMBL425449,CHEMBL367,IC50,100000.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(/C=C\C#N)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.0
CHEMBL214474,CHEMBL367,IC50,100000.0,nM,CC(=O)OC[C@H]1O[C@@H](n2cc(/C=C/C#N)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,leishmania_donovani,4.0
CHEMBL373885,CHEMBL367,IC50,100000.0,nM,N#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,4.0
CHEMBL55,CHEMBL367,IC50,6600.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,5.180456064458132
CHEMBL267345,CHEMBL367,IC50,100.0,nM,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,leishmania_donovani,7.0
CHEMBL129,CHEMBL367,IC50,3400.0,nM,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,leishmania_donovani,5.468521082957745
CHEMBL375662,CHEMBL367,IC50,30.0,ug.mL-1,COC(=O)C[C@@H]1[C@](C)([C@@H](OC(C)=O)c2ccoc2)CC[C@@]23OC4(C)O[C@@]12[C@H](OC(=O)C(C)C)[C@@]1(OC(C)=O)[C@@H](OC(C)=O)[C@@]2(C)C[C@@]1(O4)[C@]31COC(=O)C[C@@H]21,leishmania_donovani,7.522878745280337
CHEMBL465423,CHEMBL367,IC50,1.4,ug.mL-1,CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12,leishmania_donovani,8.853871964321762
CHEMBL452232,CHEMBL367,IC50,0.994,ug.mL-1,CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)C(=O)C[C@@H]12,leishmania_donovani,9.002613615602687
CHEMBL125,CHEMBL367,IC50,0.12,ug.mL-1,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,leishmania_donovani,9.920818753952375
CHEMBL375099,CHEMBL367,IC50,20000.0,nM,Cc1oc2nc1C(=O)N[C@H](C)c1nc(cs1)C(=O)N[C@H](C(C)C)c1nc(cs1)C(=O)N[C@@H]2C,leishmania_donovani,4.698970004336019
CHEMBL558012,CHEMBL367,IC50,19000.0,nM,Cc1oc2nc1C(=O)N[C@H]([C@@H](C)O)c1nc(cs1)C(=O)N[C@H](C(C)C)c1nc(cs1)C(=O)N[C@@H]2C,leishmania_donovani,4.721246399047171
CHEMBL281021,CHEMBL367,IC50,100000.0,nM,NCCCON,leishmania_donovani,4.0
CHEMBL222838,CHEMBL367,EC50,40000.0,nM,NCCC[C@](N)(C(=O)O)C(F)F,leishmania_donovani,4.3979400086720375
CHEMBL222838,CHEMBL367,EC50,1000000.0,nM,NCCC[C@](N)(C(=O)O)C(F)F,leishmania_donovani,3.0
CHEMBL222838,CHEMBL367,EC50,40000.0,nM,NCCC[C@](N)(C(=O)O)C(F)F,leishmania_donovani,4.3979400086720375
CHEMBL222838,CHEMBL367,EC50,30000.0,nM,NCCC[C@](N)(C(=O)O)C(F)F,leishmania_donovani,4.522878745280337
CHEMBL222838,CHEMBL367,EC50,1000000.0,nM,NCCC[C@](N)(C(=O)O)C(F)F,leishmania_donovani,3.0
CHEMBL222838,CHEMBL367,EC50,130000.0,nM,NCCC[C@](N)(C(=O)O)C(F)F,leishmania_donovani,3.886056647693163
CHEMBL216913,CHEMBL367,EC50,1800000.0,nM,CC(/C=N/NC(=N)N)=N\NC(=N)N,leishmania_donovani,2.744727494896694
CHEMBL35241,CHEMBL367,EC50,9500000.0,nM,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.0222763947111524
CHEMBL55,CHEMBL367,EC50,1900000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.721246399047171
CHEMBL13968,CHEMBL367,EC50,400000.0,nM,CCCCN,leishmania_donovani,3.3979400086720375
CHEMBL381751,CHEMBL367,EC50,40000.0,nM,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,leishmania_donovani,4.3979400086720375
CHEMBL216913,CHEMBL367,EC50,2200000.0,nM,CC(/C=N/NC(=N)N)=N\NC(=N)N,leishmania_donovani,2.657577319177794
CHEMBL35241,CHEMBL367,EC50,8700000.0,nM,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.0604807473813813
CHEMBL55,CHEMBL367,EC50,2600000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.585026652029182
CHEMBL13968,CHEMBL367,EC50,2100000.0,nM,CCCCN,leishmania_donovani,2.6777807052660805
CHEMBL381751,CHEMBL367,EC50,2700000.0,nM,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,leishmania_donovani,2.5686362358410126
CHEMBL216913,CHEMBL367,EC50,1400000.0,nM,CC(/C=N/NC(=N)N)=N\NC(=N)N,leishmania_donovani,2.853871964321762
CHEMBL35241,CHEMBL367,EC50,8000000.0,nM,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.0969100130080562
CHEMBL55,CHEMBL367,EC50,1700000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.769551078621726
CHEMBL13968,CHEMBL367,EC50,3300000.0,nM,CCCCN,leishmania_donovani,2.4814860601221125
CHEMBL381751,CHEMBL367,EC50,200000.0,nM,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,leishmania_donovani,3.6989700043360187
CHEMBL216913,CHEMBL367,EC50,1500000.0,nM,CC(/C=N/NC(=N)N)=N\NC(=N)N,leishmania_donovani,2.8239087409443187
CHEMBL35241,CHEMBL367,EC50,9700000.0,nM,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.0132282657337552
CHEMBL55,CHEMBL367,EC50,1700000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.769551078621726
CHEMBL13968,CHEMBL367,EC50,200000.0,nM,CCCCN,leishmania_donovani,3.6989700043360187
CHEMBL381751,CHEMBL367,EC50,10000000.0,nM,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,leishmania_donovani,2.0
CHEMBL216913,CHEMBL367,EC50,2600000.0,nM,CC(/C=N/NC(=N)N)=N\NC(=N)N,leishmania_donovani,2.585026652029182
CHEMBL35241,CHEMBL367,EC50,6100000.0,nM,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.214670164989233
CHEMBL55,CHEMBL367,EC50,1900000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.721246399047171
CHEMBL13968,CHEMBL367,EC50,2000000.0,nM,CCCCN,leishmania_donovani,2.6989700043360187
CHEMBL381751,CHEMBL367,EC50,800000.0,nM,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,leishmania_donovani,3.0969100130080562
CHEMBL216913,CHEMBL367,EC50,1800000.0,nM,CC(/C=N/NC(=N)N)=N\NC(=N)N,leishmania_donovani,2.744727494896694
CHEMBL35241,CHEMBL367,EC50,9700000.0,nM,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.0132282657337552
CHEMBL55,CHEMBL367,EC50,2000000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,2.6989700043360187
CHEMBL13968,CHEMBL367,EC50,10000000.0,nM,CCCCN,leishmania_donovani,2.0
CHEMBL381751,CHEMBL367,EC50,10000000.0,nM,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,leishmania_donovani,2.0
CHEMBL537017,CHEMBL367,EC50,700.0,nM,Br.CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCN(CC)C(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)N(CC)CCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC)c5C)C(S(=O)(=O)O)=C4C)c(S(=O)(=O)O)c3C,leishmania_donovani,6.154901959985743
CHEMBL556965,CHEMBL367,EC50,50000.0,nM,CCCCCCCCCCCCCC1CCN(CCCNC(=O)CCC2=C(C)c3cc4[nH]c(cc5nc(cc6[nH]c(cc2n3)c(CCC(=O)NCCCN2CCCN(C)CCCCN(C)CCCN(C)C(CCCCCCCCCCCCC)CC2)c6C)C(CC)=C5C)c(CC)c4C)CCCN(C)CCCCN(C)CCCN1C.Cl,leishmania_donovani,4.301029995663981
CHEMBL541379,CHEMBL367,EC50,500.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCN(CC)C(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)N(CC)CCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC)c5C)C(CC)=C4C)c(CC)c3C.Cl,leishmania_donovani,6.301029995663981
CHEMBL536066,CHEMBL367,EC50,6500.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNC/C=C/CNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,5.187086643357144
CHEMBL556966,CHEMBL367,EC50,400.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,6.3979400086720375
CHEMBL541380,CHEMBL367,EC50,9000.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,5.045757490560675
CHEMBL541381,CHEMBL367,EC50,9000.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,5.045757490560675
CHEMBL556966,CHEMBL367,EC50,5500.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,5.259637310505756
CHEMBL556966,CHEMBL367,EC50,500.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,6.301029995663981
CHEMBL541381,CHEMBL367,EC50,9000.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,5.045757490560675
CHEMBL541381,CHEMBL367,EC50,50000.0,nM,CCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCCCCNCC.Cl,leishmania_donovani,4.301029995663981
CHEMBL281021,CHEMBL367,IC50,42000.0,nM,NCCCON,leishmania_donovani,4.376750709602099
CHEMBL281021,CHEMBL367,IC50,5000.0,nM,NCCCON,leishmania_donovani,5.301029995663981
CHEMBL830,CHEMBL367,IC50,10000000.0,nM,NCCCC(N)(C(=O)O)C(F)F,leishmania_donovani,2.0
CHEMBL830,CHEMBL367,IC50,50000.0,nM,NCCCC(N)(C(=O)O)C(F)F,leishmania_donovani,4.301029995663981
CHEMBL281021,CHEMBL367,IC50,155000.0,nM,NCCCON,leishmania_donovani,3.8096683018297086
CHEMBL281021,CHEMBL367,IC50,19000.0,nM,NCCCON,leishmania_donovani,4.721246399047171
CHEMBL281021,CHEMBL367,IC50,10000.0,nM,NCCCON,leishmania_donovani,5.0
CHEMBL281021,CHEMBL367,IC50,400000.0,nM,NCCCON,leishmania_donovani,3.3979400086720375
CHEMBL281021,CHEMBL367,IC50,200000.0,nM,NCCCON,leishmania_donovani,3.6989700043360187
CHEMBL281021,CHEMBL367,IC50,46000.0,nM,NCCCON,leishmania_donovani,4.337242168318426
CHEMBL281021,CHEMBL367,IC50,200000.0,nM,NCCCON,leishmania_donovani,3.6989700043360187
CHEMBL281021,CHEMBL367,IC50,400000.0,nM,NCCCON,leishmania_donovani,3.3979400086720375
CHEMBL281021,CHEMBL367,IC50,200000.0,nM,NCCCON,leishmania_donovani,3.6989700043360187
CHEMBL224801,CHEMBL4751,IC50,72000.0,nM,O=C(O)c1ccccc1N/N=C/c1ccc(/C=N/Nc2ccccc2C(=O)O)cc1,leishmania_donovani,4.142667503568732
CHEMBL224915,CHEMBL4751,IC50,129500.0,nM,O=C(Cn1nnc(-c2ccccc2)n1)N/N=C1\C(=O)Nc2ccccc21,leishmania_donovani,3.8877302315827293
CHEMBL426564,CHEMBL4751,IC50,62600.0,nM,O=C(CN1C(=O)/C(=N\NC(=O)c2ccncc2)c2ccccc21)Nc1ccccc1,leishmania_donovani,4.20342566678957
CHEMBL222325,CHEMBL4751,IC50,112900.0,nM,Oc1cccc(/C=N\c2cccc3c(/N=C/c4cccc(O)c4O)cccc23)c1O,leishmania_donovani,3.947306058075032
CHEMBL222870,CHEMBL4751,IC50,65300.0,nM,Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(O)cc3O)c(Cl)c2)c(O)c1,leishmania_donovani,4.185086818724926
CHEMBL222706,CHEMBL367,IC50,3600.0,nM,OC[C@H](O)/C=N/Nc1nc(Nc2ccccc2)nc(N2CCCCC2)n1,leishmania_donovani,5.443697499232712
CHEMBL222325,CHEMBL367,IC50,8800.0,nM,Oc1cccc(/C=N\c2cccc3c(/N=C/c4cccc(O)c4O)cccc23)c1O,leishmania_donovani,5.055517327849832
CHEMBL373909,CHEMBL367,IC50,11500.0,nM,Oc1ccc(Nc2nc(-c3cccnc3)cs2)cc1,leishmania_donovani,4.939302159646388
CHEMBL221471,CHEMBL367,IC50,1900.0,nM,OC[C@@H](O)/C=N/Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,leishmania_donovani,5.721246399047171
CHEMBL222709,CHEMBL367,IC50,300.0,nM,O=C(Nc1cccc(O)c1)c1cccc(S(=O)(=O)Nc2cccc(O)c2)c1,leishmania_donovani,6.522878745280337
CHEMBL55,CHEMBL367,IC50,2000.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,leishmania_donovani,5.698970004336019
CHEMBL267345,CHEMBL367,IC50,160.0,nM,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,leishmania_donovani,6.795880017344075
CHEMBL296588,CHEMBL4751,IC50,160.0,nM,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,leishmania_donovani,6.795880017344075
CHEMBL216170,CHEMBL367,IC50,95000.0,nM,O=c1cc(-c2ccc(OCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.022276394711152
CHEMBL216170,CHEMBL367,IC50,117000.0,nM,O=c1cc(-c2ccc(OCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.9318141382538383
CHEMBL28,CHEMBL367,IC50,32000.0,nM,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.494850021680094
CHEMBL217387,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCO)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL424736,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCO)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL225029,CHEMBL367,IC50,50000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.301029995663981
CHEMBL223240,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL214697,CHEMBL367,IC50,10000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,5.0
CHEMBL214789,CHEMBL367,IC50,12000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.920818753952375
CHEMBL264380,CHEMBL367,IC50,11000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.958607314841775
CHEMBL267353,CHEMBL367,IC50,30000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.522878745280337
CHEMBL214738,CHEMBL367,IC50,7000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,5.154901959985743
CHEMBL215017,CHEMBL367,IC50,8000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,5.096910013008056
CHEMBL216136,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL28,CHEMBL367,IC50,43000.0,nM,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.366531544420414
CHEMBL217387,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCO)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL424736,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCO)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL225029,CHEMBL367,IC50,60000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.221848749616356
CHEMBL223240,CHEMBL367,IC50,200000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,3.6989700043360187
CHEMBL214697,CHEMBL367,IC50,14000.0,nM,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,leishmania_donovani,4.853871964321762
